generation,N_shifts,logPrior,logLik,eventRate,acceptRate
461000,1,-2.54789,-569.928,2.84016,0.331
462000,2,0.406662,-566.109,1.61329,0.3698
463000,1,0.941264,-568.423,0.594501,0.351
464000,1,0.407736,-563.672,0.53055,0.309333
465000,1,0.497842,-572.392,0.432077,0.341
466000,1,-1.23485,-571.6,2.23538,0.314
467000,2,-1.06635,-557.299,0.988277,0.3855
468000,1,-0.423664,-566.987,1.44452,0.342
469000,2,-3.79064,-566.831,4.70312,0.344
470000,3,2.25979,-560.508,1.37468,0.376667
471000,2,0.256248,-559.079,0.10013,0.427
472000,3,1.35136,-559.753,1.06404,0.44
473000,2,1.85527,-561.272,1.45617,0.463
474000,2,-4.09762,-558.91,0.993119,0.4208
475000,2,1.74776,-558.27,0.399002,0.434
476000,2,-0.459572,-564.481,1.57501,0.434
477000,2,1.21337,-563.23,1.45401,0.435
478000,2,0.943728,-554.366,0.84192,0.372455
479000,5,-0.761058,-563.587,1.93859,0.4745
480000,5,-13.2606,-563.064,7.24102,0.381143
481000,2,0.178891,-562.957,0.853481,0.384
482000,2,-1.82028,-568.554,2.26567,0.414478
483000,3,0.526934,-559.012,1.64394,0.3925
484000,4,1.89589,-556.43,1.03902,0.443
485000,2,-0.147502,-565.571,2.20701,0.382
486000,2,0.967981,-557.711,1.53972,0.42
487000,2,0.441974,-560.358,0.484138,0.342
488000,2,-1.64094,-559.523,1.89967,0.358
489000,1,1.16435,-566.693,0.950351,0.377429
490000,2,-1.08957,-555.488,2.60756,0.392833
491000,2,1.1647,-557.505,1.72601,0.387
492000,2,0.216316,-556.781,2.35691,0.388
493000,3,-2.20292,-558.608,1.95427,0.416
494000,3,-1.0982,-559.893,2.41581,0.401
495000,1,-0.21023,-570.686,0.53895,0.364
496000,2,-0.481599,-558.732,2.12915,0.38575
497000,2,1.28033,-557.504,0.879429,0.388
498000,1,-0.406641,-566.681,2.07083,0.387294
499000,2,1.31336,-570.97,1.20306,0.394
500000,1,-0.72462,-571.584,0.393932,0.349
501000,2,-0.31163,-556.153,1.26657,0.3725
502000,2,0.242613,-556.273,2.09364,0.372
503000,2,1.74787,-554.738,0.476827,0.35
504000,2,0.995125,-556.702,1.95038,0.388
505000,2,-2.73908,-555.122,0.705848,0.373
506000,2,-3.03317,-557.458,3.70639,0.39
507000,2,2.41781,-555.317,0.11893,0.387
508000,1,-1.93704,-567.231,0.222116,0.389
509000,1,-2.41764,-566.027,2.22757,0.497
510000,1,1.4356,-567.613,0.305927,0.394
511000,1,0.561085,-565.636,1.45928,0.408
512000,2,-0.088463,-557.481,0.930252,0.3796
513000,2,1.78412,-554.676,1.4278,0.386158
514000,2,0.735292,-556.044,2.00839,0.393
515000,2,1.17739,-556.409,1.45412,0.402
516000,3,-1.96177,-556.399,3.09129,0.44
517000,2,1.92923,-553.978,0.472228,0.388
518000,2,1.32506,-556.267,0.830377,0.393
519000,3,0.741996,-570.144,2.36382,0.387895
520000,1,0.765227,-571.107,0.763086,0.453
521000,2,1.07911,-555.952,1.51574,0.368889
522000,1,1.38124,-564.386,0.155429,0.384
523000,1,-1.92361,-568.281,2.49622,0.401917
524000,1,-2.26395,-567.248,2.85472,0.379
525000,1,1.60347,-571.598,0.370226,0.3598
526000,2,-0.0730253,-568.547,1.34154,0.36825
527000,1,1.44141,-565.197,0.374445,0.354
528000,2,1.82609,-569.542,0.633329,0.392
529000,2,0.231112,-562.528,1.13417,0.38775
530000,2,0.31694,-565.721,0.787563,0.354
531000,1,1.30259,-566.663,0.447805,0.374143
532000,2,1.0395,-567.497,1.86286,0.3705
533000,1,0.874221,-565.141,0.68397,0.393
534000,3,-0.964177,-565.458,1.4073,0.441
535000,1,0.440382,-564,1.01299,0.3515
536000,1,0.737351,-566.733,0.353753,0.34
537000,1,1.38921,-569.958,0.0619039,0.357333
538000,1,1.17444,-567.05,0.605411,0.364
539000,1,1.57695,-567.902,0.603476,0.390667
540000,1,1.27529,-567.294,0.824671,0.425
541000,2,-2.44184,-563.85,2.14205,0.377
542000,1,1.48712,-568.67,0.0454183,0.3955
543000,1,-0.781961,-563.917,2.04743,0.417778
544000,1,1.06963,-566.512,0.287386,0.35
545000,1,-5.51317,-566.57,1.01146,0.361667
546000,1,0.65752,-566.522,0.704922,0.334
547000,1,1.2293,-565.86,0.377277,0.349
548000,1,0.994549,-565.485,0.47274,0.349
549000,1,0.438943,-568.128,1.32054,0.374
550000,1,-0.0660486,-568.206,1.74791,0.372
551000,1,0.988931,-566.425,0.614041,0.369667
552000,1,1.01007,-564.753,1.0933,0.341
553000,1,1.2473,-570.678,0.694752,0.36
554000,1,1.28712,-565.347,0.862145,0.367
